Comment_Author,Comment_Text,Comment_Date,Like_Count
@falconeilenia,“흩어져도 뿌리는 하나인 걸” 저 울렸잖아요 ㅠㅠ 너무 사랑해요 마마무 💚,2026-06-04T09:39:18Z,138
@sheryltan6386,"Got different feeling everytime I listened to this song.. “after parting, we love even more “ 🥹
Welcome back my queens",2026-06-04T23:28:53Z,18
@Boltimor,내 10대 20대초를 같이보내준 맘무 ㅠㅠㅠ 오랜만에 나오니까 너무 좋지만서도 뭉클해지네 ㅠㅠ,2026-06-08T23:43:29Z,6
@gabidream3566,"The queens returned, this song really matches them! the perfection of this MV, a work of art ❤",2026-06-05T15:00:36Z,99
@mamamoo_is_hip990,"I missed seeing them together 😭 Our queens are killing it with their heavenly voices, as always",2026-06-04T09:04:59Z,27
@jickhertz4124,I find it so cool how they all brought their own solo style back into one cohesive Mamamoo!,2026-06-04T18:38:43Z,26
@tatyanasybbotina1926,What a beautiful song! These four queens reminded us all what true female vocals sound like. Absolutely stunning!,2026-06-09T05:22:06Z,3
@aaacolorcodedlyrics,"it's so surreal to finally see a comeback from mamamoo! moonbyul's vocals have improved so much and i'm glad to see her incorporating that into her signature melodic rap too. i'm generally not a fan of ballads but i can't be mad at this, if there's one group that can make me love ballads, it's mamamoo.",2026-06-04T17:44:24Z,61
@강혜원-w6c,"마마무는 각자 능력치도 좋지만 역시 넷이 모여있을 때 시너지가 너무 좋음😢
평생 그룹으로 매년 노래 내줘 ㅠ",2026-06-04T11:47:18Z,307
@jademelon7272,Vocals are officially back in kpop.,2026-06-04T23:41:56Z,46
@bollodulce1619,"You have no idea how happy I am. I've been waiting for this moment for so long, and even though it seemed impossible, I never lost hope. I love you all so much, Mamamoo, thank you for everything. ❤",2026-06-07T20:25:11Z,5
@randymiller2460,Yea! Moonbyul actually singing as a member of the group. Not just rapping or rap-singing. I like the tone of her singing voice.,2026-06-04T21:06:38Z,407
@ariantipratiwimustar8277,Please give us new song every year. I dont care if it release without MV. This need to bless our ears.,2026-06-04T12:42:22Z,65
@mnas-n5q,"몇년만에 완전체야ㅠㅜㅜ😢😢
이 조합을 내가 얼마나 기다렸는데ㅠㅜ 진짜 너무 행복하다💚💚
근데 요번 노래 진짜 잘 뽑은듯.
ㄹㅇ?ㅇㅇ
다들 믿듣맘무 하세요!!",2026-06-04T09:06:24Z,449
@debolinasaha6490,they looked so angelic for inkigayo today ! I can't believe the music shows are already over but looking forward to whatever is next in store. ILY MAMAMOO <33,2026-06-07T07:51:35Z,6
@caroambriz3449,This comeback feels so fresh!!! def Mamamoo always comesback when we need them <3,2026-06-04T14:32:38Z,19
@vivibabasto,Their voice are perfect! Everyone have to recognize their vocal!,2026-06-05T17:54:53Z,84
@SpaceSweeper,"It feels like a child between Wind Flower and Where Are We Now... 
But it is more fresh 😊❤
4 Flowers 4Ever 😊",2026-06-04T10:50:34Z,663
@areeblabla,"Let's not stop moomoo, let's go for 8 million now!",2026-06-09T01:42:21Z,11
@user-xi8tl6dk3i,넷이 함께일 때 가장 빛난다는 걸 부정할 수 없음,2026-06-04T17:25:20Z,52
@Bootymucher_677,"I actually can’t wait to hear this live. I swear mamamoo always brings something new all the time, even after 12 years as a group you will always feel refreshed with their songs 😭🩷",2026-06-04T09:12:01Z,52
@virtuosowheein3224,mamamoo is finally back to heal us again with heavenly vocals and great songs,2026-06-04T09:08:45Z,21
@morningcoffee4522,"Wonderful song. MB's rap intertwine with Solar's high belts, Whee In's softness and Hwasa's distinct tone... everything about this song is perfect",2026-06-07T23:16:51Z,6
@The8._.53,"이 노래가 불러일으키는 감정은 형언할 수 없을 정도이고, 네 멤버가 마침내 함께 있는 모습을 보니 향수와 아름다운 추억들이 떠오릅니다. 그러니 부디 언제나 함께해 주세요🥹🫶🏼",2026-06-05T22:49:57Z,43
@fukusia2009,おかえりなさい、そしてありがとう。４つの個性が一つになった時により魅力的な存在に進化できる。この先もどれだけ時間がかかっても私はMAMAMOOを待っています。,2026-06-04T09:29:34Z,81
@noelync45,Got so teary listening to this... welcome back MAMAMOO ❤,2026-06-04T13:05:18Z,175
@takanekirigaya9341,OMG MAMAMOO ARE BACKKKKKK,2026-06-09T14:30:21Z,5
@LifeNextSttyc,"그냥 발라드가 아니고 템포 있는 곡이라 좋네 
역시 마마무
얼마만이냐ㅠ 믿듣맘무 영원해",2026-06-04T09:37:26Z,23
@lizzieyounghnng,"The vocal queens returned and absolutely devoured this song. I missed their voices together so much it warms my heart. Please keep making music together. 
Mamamoo forever💗💗!!!",2026-06-04T14:46:44Z,45
@victoria-ut1iw,노래 진짜 너무 좋다 명곡이야 무조건 모든 음방 음원차트 1위야!❤,2026-06-04T09:09:48Z,84
@BakhtawarDaoud,THIS SONG IS LIKE A NOSTALGIC HUG FROM THE PAST,2026-06-08T03:50:06Z,3
@qpweork,역시 마마무는 완전체로 있어야해,2026-06-04T22:11:42Z,18
@원이새끼,너무너무 좋고 감동적이라 진심으로 소리내서 울었어..(ㄹㅇ로) 별언니 랩 파트 너무 좋고 용 고음 정휘인 공기반소리반 아녜진 파트 다 좋아 그냥 마마무야 너무너무 사랑해 진짜 알비덥 욕해서 미안해 종종 이렇게 부탁해.. 언니들 투어도 화이팅 다시 말하지만 정말 많이 사랑해,2026-06-04T09:13:36Z,16
@Samikpop,My ult gg is finally back serving the vocals that we know and can trust,2026-06-04T19:05:15Z,62
@elifnur3568,when you make music for the art and not for the trends,2026-06-09T04:35:33Z,4
@서연-i5f,마마무 완전체로 볼 수 있어서 너무 좋고 노래도 너무 취향저격이고 언니들 너무너무 이쁘게 나와서 좋아! 마마무 놓지 않을게💚,2026-06-04T09:12:04Z,156
@유기미-s2f8o,진짜 얘네는 대체불가임,2026-06-04T09:21:28Z,33
@Jigyaskasyap2070,"International mamamao fans Attendance here 
They eat this comeback",2026-06-04T09:18:47Z,22
@spparrta,왠지 이노래 오랜 기간 사랑 받을것 같은 느낌이 자꾸 드네.,2026-06-09T22:18:35Z,10
@moonmvie,genuinely one of the best kpop songs i have heard this year.... and its three mins long!!! mothers are showing the newgens how its done!,2026-06-04T09:08:02Z,23
@mahyex7444,"“After parting, we love even more” my girls forever ❤",2026-06-04T14:23:03Z,51
@chiuchuuu,"the lyrics are so meaningful, it sounds so good.  it really also resembles how much they went through as four. 🥹🥹",2026-06-04T09:03:13Z,332
@alizbettlydi_004,"ladies and gentlemen, this is mamamoo aging like fine wine",2026-06-09T11:02:59Z,3
@manaxxx5373,MAMAMOOはいつだって流行に左右されず自分たちのスタイルを貫いていてかっこいい！どれだけ個性全開のソロ活動をしていても4人集まったらMAMAMOOとして綺麗に纏まりが出るの素敵だな〜😌✨,2026-06-06T04:06:47Z,74
@aaronguo9368,WHY DID I ACTUALLY CRY THIS IS THE MOST BEAUTIFUL SONG EVER ❤❤❤❤,2026-06-04T12:54:59Z,51
@zena1992,I'm so happy they are back 🥹😊 what a beautiful song ❤️🫶🏻,2026-06-04T12:23:56Z,119
@theAllycat797,"Everytime its like ""even scattered, we share the same root"" my eyes get misty",2026-06-08T02:11:13Z,3
@moomoo6922,A song about Mamamoo had to be composed and written by Solar ❤,2026-06-04T09:45:00Z,35
@leaqinn,"Mamamoo I cried when I heard your song because it was so good, your latest work is very good🥹😭😭💗💗💗",2026-06-05T01:12:32Z,21
@Phattydumpz,Mamamoo is a fine wine. They're more beautiful than I've ever seen them. I have goosebumps after listening for the tenth time. They sound like the best as they always have and this video and song is nostalgic and uplifting. It's a masterpiece. Share this song with a friend. I know there's someone out there that needs these vibes.,2026-06-04T22:09:44Z,54
@trianita_himawari,"Sering-sering comeback yah Queens, biar fans kalian ga mati karena rinduuu ❤",2026-06-09T00:25:29Z,6
@Vincenzodope,So mad this song is not in the k-pop ON! Playlist yet!! It’s already been 2 days since release! @spotify only adds trend artist and music on it. Soo sad! This song should get all the exposure!,2026-06-06T16:00:42Z,31
@Snae1369,omg ı cant belive my eyes mamamoo is back🥺😭💐,2026-06-05T17:55:43Z,16
@mjlttown,Our MAMAMOO flowers continue to bloom!,2026-06-06T14:58:33Z,133
@babymine5482,"Visuals? 
Can we talk about the vocals? 
In 2026, Imho, kpop has lost the vocal prowess that made it great
It's auto tune and a bunch of choreographed visuals 
Mamamoo? 
Is the essence of kpop
Incredibly talented, strong vocals, from beautiful women, that can do it all
The song is amazing
Mamamoo is amazing
Bravo Ladies, bravo
Absolutely love it!
💐💐👏👏💗💗",2026-06-07T18:14:59Z,4
@Yujin12-r7o,마마무 오랜만이당 반갑네 노래 좋구 다들 이쁘당 휘인 폼 ㄹㅈㄷ,2026-06-08T16:30:38Z,28
@Water_OO_Deng,"코첼라에서 다시 불러주면 조케따...
빚내서라도 보러갈듯..ㅜ
맘무언니들 좋은노래 내줘서 고마워용
오랜만에 언니들 노래 한창 듣던 학생일때로 다시 돌아간 느낌이여서 좋았어요
역시 믿듣맘무ㅜ 더알려져라",2026-06-07T02:06:24Z,99
@홍정연-w3s,마지막에 소름끼침... 넷 음색이 너무 조화롭다 4명의 꽃들 오래가자,2026-06-04T09:08:34Z,42
@맘무는최고야,"뒤늦게 맘무에 입덕해서 평생 단체콘 못볼줄 알았는데, 컴백해줘서 너무 고마워요 사랑해요❤",2026-06-09T09:51:48Z,10
@효효-w2m,아우 마마무 얼마만이야.....역시 가창력 탑이다,2026-06-04T11:38:22Z,28
@아에이오우23,마마무다운 노래로 컴백해줘서 너무 좋다ㅎㅎ,2026-06-04T09:33:10Z,23
@mushfiqahasan2263,"Wow!! Song brought me to tears..Missed mamamoo so much.😢😢 they never dissapoints while maintaining  their originality,identity ,💜💜",2026-06-05T10:37:36Z,17
@DandicusDancifer-b8w,"this song is so beautiful, especially the last harmonizing! 💖",2026-06-09T18:50:35Z,7
@mmoo.m._,마마무 신곡.. 눈물나게 좋다 네명의 꽃들 대박나자!!!,2026-06-04T09:04:36Z,81
@jamiewang1001,almost listened for 30 times. It's still an amazing song🥹,2026-06-05T06:12:21Z,31
@sandraforova,"This is so fresh and I love how they didn't spoil entire song so we have chance to feel fresh breeze from this song

I love you, Mamamoo, and glad that you came back ❤",2026-06-04T09:05:27Z,22
@mikejuarez2383,Creo que literalmente no pudo haber una mejor cancion para el comeback de las reinas <3 me encanta mas cada vez que la escucho <333,2026-06-09T17:35:17Z,10
@shinigami666999,God they never miss. I loved all versions of the song in the album. I'm so exicitied to see them perform the Acoustic and Latin Version soon,2026-06-04T14:59:44Z,32
@sarahhan697,드디어 마마무 돌아왔다ㅠㅠㅠ 노래 너무너무 좋아 언니들 사랑해♥︎♥︎,2026-06-04T09:06:15Z,39
@flower12814,케이팝에 필요했던 장르다 노래대박!!,2026-06-04T09:37:46Z,35
@popgirl2335,This song seemed so personal and emotional. It brought this melancholy feeling of past successes falling away and moving into new phases in life. I love this.,2026-06-07T18:19:23Z,5
@mishtisen,Our girls have grown and returned as four mature women 💐🔥,2026-06-04T16:20:32Z,34
@あんちゃん-r4w,역시 마마무는 4명 다 필요하다.,2026-06-04T10:39:09Z,17
@Theidolworld13,Army is here for our queen 👸,2026-06-04T14:53:25Z,16
@無課金おじさん13,日本人ですが、1番辛い時期にmamamooに出会い頑張れました。そして、また今自分がトラブルを抱えた時に復活されて勇気をもらえてます。様々な問題がある中、また4人の曲を聞けて幸せです。頑張って下さい。ありがとうございます。,2026-06-09T15:16:59Z,8
@cyena3706,"Wow what a journey...
I remember being hyped for their debut, finding out that not only do they release amazing songs, but they also have incredible live voices and performances and very bright and goofy personalities. I remember seeing their rise to fame, from almost no fans to being recognized by the korean population and k-pop community for their talent. I remember tearing up from their legendary immortal song performances. How each new release was better than the previous. Their solo endeavours. The only K-pop group that I watched all live performances of. I enjoyed all of it. 
Thank you Mamamoo for this beautiful song and precious journey!! ❤",2026-06-05T13:35:34Z,21
@AirheadedIan,OMG English lyrics for International fans 🥹🥹🥹🥹 Thank you MAMAMOO for coming back to us 🩵🩵🩵🩵,2026-06-04T09:06:06Z,16
@chacha_225,간만에 처음부터 끝까지 다 들은 곡이에요..!!! 생각지도 못한 선물 받은 거 같네요~ 마마무 데칼코마니 무대 라이브로 보던 게 엊그제 같은데 너무 좋네요😢,2026-06-04T09:45:24Z,16
@hongjoongsfluffyhat,"Mamamoo's emotional songs always give me chills, I feel it coursing through my veins. Music truly is the universal language.",2026-06-08T16:27:21Z,3
@mnbyuls,I can't stop listening to this precious masterpiece 😌❤️‍🔥,2026-06-06T17:12:44Z,19
@Ingsami,노래 감다살 무엇 이게 바로 마마무 라는 걸 보여준다 사랑합니다❤,2026-06-04T09:10:34Z,64
@kmoo708,待ち遠しかったカムバ、ママム4人の姿が見れて本当に嬉しい泣きそう🥹電車だから我慢してます笑,2026-06-04T09:32:39Z,37
@chubbymd4480,OMG its all bringing back all our memories with mamamoo. I love this song. It showcases their different tones such a good vibe and melody is so nostalgic,2026-06-08T15:20:25Z,5
@hjkim7169,내 언니들이 돌아왔다.,2026-06-04T09:37:13Z,19
@woi__G,솔직히 걱정했는데 역시 괜히 믿듣맘무가 아니야.. 누가 들어도 마마무스럽게 좋은 음악으로 나온 것 같아요♡♡ 아니 다들 미모가 완전 성수기라서 뮤비도 너무 예뻐🥹🫶🏻,2026-06-04T09:26:44Z,3399
@mty212,마마무 컴백해줘서 고마워!! 완전체 너무 보고 싶었어..ㅠㅠ 믿듣맘무 영원하자💚 대박나자!,2026-06-04T09:43:55Z,82
@lipikaboro1412,"Whoever are here, congratulations for finding real art❤",2026-06-09T19:49:23Z,4
@kyliejadyn7957,"Solars high note at the end, that was crazy",2026-06-04T09:35:32Z,19
@brendawinchester8365,Mamamoo is coming back for you,2026-06-04T09:01:12Z,158
@zambn1930,"They literally healed my soul with this comeback, GOD ! 🥹✨️",2026-06-05T14:20:19Z,71
@_dionne,It's so refreshing to hear a new K-pop song that's vocal-heavy.,2026-06-07T10:19:01Z,2
@4hanghanghang,마마무 언니들 컴백했다!!!!!!! 미친 개좋아,2026-06-04T09:02:08Z,52
@Iiq8i,"MAMAMOO came back and reminded everyone what real vocals sound like. 👑🔥

The queens have returned, and K-pop is healing. “4 Flowers” is a masterpiece, and their voices are as powerful and beautiful as ever.",2026-06-04T09:21:08Z,24
@rockyjade-f2w,They're here to save vocals in the K-pop industry! The instrumental feels like the long-lost sister of Wind Flower.❤️,2026-06-04T09:10:21Z,69
@iamb_4u908,Please let this be the sign of more Mamamoo to come!  I've missed them all together so much.  🥹,2026-06-08T11:15:23Z,5
@flower12814,한국적이면서 팝같은 하모니도 환상적이다,2026-06-04T09:10:47Z,35
@그런가-k2j,아씡... 왜 슬프냐.... 진짜 너무 벅차다....🥹 뮤비 색감도 너무너무 예쁘고 노래도 좋음...🫶🏻 마마무 완전체로 컴백해줘서 고마워...❤,2026-06-04T13:40:19Z,24
@BLTN146,진짜 보컬로 전부 짱짱하면서 매력있는 애들은 또 없을듯,2026-06-05T14:27:51Z,28
@jgillisfy,Such a beautiful song in any way it can be heard and felt.  And the idea of their journey being the meaning to me is so beautiful. Isn’t that the truth of how life moves. So beautifully written and sung. These 4 will always be at the top of what music means and is meant to be ❤️🫰 harmonies ❤️,2026-06-09T03:52:14Z,5
@유자차먹자,마마무가 캐리했다 너무좋다😭😭😭😭 마마무는 계속된다!!!!🤩😍,2026-06-04T11:26:09Z,40
@radmoomo-on,"been listening to this nonstop still not tired of it ahhh mamamoo always gives us amazing music, moomoos are blessed",2026-06-06T13:19:14Z,39
@한무별,와 미쳤다 마마무가 돌아왔다❤❤❤❤,2026-06-04T09:01:10Z,34
@Rudeus85-d7q,마마무는 각자 능력치도 좋지만 역시 넷이 모여있을 때 시너지가 너무 좋음 평생 그룹으로 매년 노래,2026-06-08T13:05:16Z,6
@wittt2477,"Not some trendy AI-written anything, beautiful concept, MAMAMOO essence, more than 3 minutes long, just PERFECT 🩷🩷🩷🩷",2026-06-05T18:51:35Z,16
@xinyong8702,마마무는 영원히 계속 된다,2026-06-04T09:08:21Z,29
@쿠쿠라랑,드디어 완전체😭 컴백해줘서 고마워 마마무💚💚,2026-06-04T09:02:01Z,66
@Moujen_Chung,"I saw someone say that 4 flowers in like 4 colors: a single that leads to a series of albums. I wish that were true with every fiber of my being. but it is alot of work. maybe more doable is to have each of them releave a mini album as soloists and have mamamoo feature on a song. they have talked about how much work it is to do the mamamoo structure. so what if each member go to imagine what if they were in charge of mamamoo, or what make a song that displays their favorite flavor of mamamoo? idk how companies work and how they would each contribute to a song like that, but what do yall think?",2026-06-08T16:56:24Z,4
@Sooa__its_time_to_eat,마마무야 우리 더 오래 많이 보자~ 사랑한우 놓지않을게~,2026-06-04T11:39:56Z,75
@Azertyuiopmlkjhgfd,4人の新しい歌声をまた聞けてほんっとうに嬉しい😭帰ってきてくれてありがとう😭,2026-06-04T10:40:56Z,30
@1couscous,퀸들의 귀환!,2026-06-04T09:07:36Z,44
@olekSANDra_13,"tearing up like proud mom watching her kids, day 4 🤧🥹",2026-06-07T13:30:54Z,8
@flame8552,"The vocals is insane!!! Solar’s high note took me out!
Also Moonbyul’s rap is crazy, I really didn’t expect an English part, but she killed it!!
And the harmonies!!!!!!! MAMAMOO IS BACK YALL",2026-06-04T09:10:25Z,60
@Iiq8i,"THE VOCAL QUEENS ARE BACK! 👑✨
Welcome back, legends!",2026-06-04T09:20:14Z,18
@Sho_Kaze,This song is a banger. I have been waiting so long for this. Live version are gonna be so good,2026-06-04T10:35:56Z,38
@XurshidMavlinov,Mamamoo ni uzbekistandagi muxlislari bormi !🎉❤❤❤❤,2026-06-09T17:49:46Z,5
@user-eu1qo3no5t,The climax at the bridge goes crazy with the vocals and the guitar,2026-06-04T21:36:14Z,36
@Kim-You-pi,뭐 이렇게 노래를 잘해;;;,2026-06-04T09:34:44Z,45
@shion5511,It reminds me of Wind Flower ❤ welcome back Mamamoo!,2026-06-05T03:39:04Z,135
@jocelynet,So so so good. Love that Mamamoo is back together again,2026-06-08T02:55:58Z,7
@areeblabla,"Let's go for 7 million now, Moomoo!",2026-06-08T06:38:12Z,21
@jaycube142,Its KPOP Premium,2026-06-05T10:26:33Z,28
@minxeo_o,컴백 너무 축하하고 노래 너무 좋아요 :) 무한반복 예정..,2026-06-04T09:02:14Z,26
@구바-p1s,너무좋아서 울음남 지금. 언니들 사랑해...,2026-06-09T08:21:57Z,13
@today2921,라이브 얼른 듣고파여~~ 믿듣맘 화음 넘 좋네여... 사랑한다,2026-06-04T13:38:37Z,23
@makima481,"久しぶりにカムバックして嬉しい
MAMAMOOがきっかけでKPOP好きになった",2026-06-04T12:38:46Z,37
@태요-o4w,"보컬 음색들 톤이 좋고 
곡도 괜찮고
영상도 괜찮아요 
특히 멤버들 하모니가 좋네요🎵👍",2026-06-04T09:20:42Z,66
@berepiloto2249,"OMG, thas was beautiful. Why did I cry, idk. I missed them together. MAMAMOO 4EVA!",2026-06-08T21:26:45Z,14
@vodkapurple9222,VOCAL QUEENS ARE BACK!!,2026-06-04T09:01:08Z,88
@shoushou8463,마마무 컴백 대박!!!!!!,2026-06-04T09:07:00Z,38
@좋은아침-m8b,마마무 시원한보컬을 잘나타내는 곡인듯..,2026-06-04T11:49:12Z,38
@ryusleas,"They ate in this era like always.
We r always with u our 4 Flowersss",2026-06-07T19:51:41Z,14
@m_kna,MAMAMOOがまた活動してくれて本当に嬉しいです❣️,2026-06-04T10:51:48Z,26
@ilovemoonstar2024,"그냥 너무 벅차오른다,,, 사랑해 언니들",2026-06-04T15:50:27Z,33
@selenalimon3622,Our vocal queens are back! Onec again they release a master piece. So looking forward to attending their world tour concert. Moomoos let's show them all the love and support they deserve.,2026-06-04T09:04:37Z,18
@johanenriquefierrosalazar2093,"Mooomooos We're so close, just a little more, let's reach 10 million if we can! 🎉❤🎉❤",2026-06-09T01:45:27Z,8
@jyotitewari739,"Solar wrote, thought about the concept & everything for this song. Wish she was respected like Soyeon by the group's fans",2026-06-04T09:26:13Z,274
@mariamali8881,I cried 😢😢. The song hit me in the feels. I have loved these 4 since their debut. Hope they stay together and reach more success ❤❤❤,2026-06-04T11:10:28Z,166
@onebitewhee,완전체 마마무🥺 뮤비 보는데 왜 뭔가 벅차고 눈물나냐 마마무는 역시 솔로로도 빛나지만 4명 같이 있을 때 제일 빛나✨,2026-06-04T09:15:42Z,185
@itsnei6711,My all time favorite group is back! They never disappoint,2026-06-08T00:33:54Z,14
@frankn0105,日本のムムです。本当に本当に4人で戻ってきてくれてありがとう😭🎉,2026-06-04T09:41:27Z,172
@a3720,ありがとうMAMAMOO。待っていたよ。また会えて本当に嬉しいよ,2026-06-04T10:39:59Z,84
@지뇽-p1o,어뜩해 ㅠ 너무 좋아~ 나 울것 같아 ㅠ😢 너무 보고 싶었어여 노래 진짜 너무 좋아..❤ 마마무 무무들 다들 소중하고 영원하자~,2026-06-04T09:02:48Z,589
@shytypessomestuff,"Didn't know i needed this... Everything is simple, clean, mature and classy 😮",2026-06-08T22:45:46Z,4
@sudo0066,本当に嬉しい。生まれて来てくれてありがとう。,2026-06-04T09:21:03Z,88
@m02_516,"4人の歌声をまたこうして聞けて嬉しい💞集まって活動してくれる事がどれだけ貴重でありがたいことか。
本当にありがとう💗😭愛してる🫶",2026-06-04T09:39:06Z,121
@0717옒,"화음이,.휘몰아치는 바람에 꽃잎이 휘날리는것같아요.,왕 최고다.,😢😂❤ 마마무 사랑해요🥹😭",2026-06-05T01:55:09Z,48
@brilynthornton5457,This a such a beautiful song with such amazing singers I’ve never heard of them before but they are definitely gaining mad respect and a new listener,2026-06-09T12:49:41Z,5
@박규리-w6j,"역시.나
눈물나게. 멋진",2026-06-04T09:09:46Z,33
@user-ky9ik7tg7c,本当にありがとうしか言えない🥹‪,2026-06-04T12:36:50Z,16
@ezzatisyazlena8510,This song heals me a lot 💕 Thank you Mamamoo for coming back 😭 Love you so much 😘,2026-06-04T09:11:57Z,45
@mongiibebe,i'm not crying you are,2026-06-08T16:17:46Z,9
@raftwood,노래 너무 좋고 무대가 정말 기대됩니다아... 와,2026-06-04T09:38:29Z,34
@Maomoo-j1y,"日本のムムです❤
4人で戻ってきてくれてありがとう🌸ずっと待っていた、この瞬間に立ち会えて幸せです🫶
また日本でも会いたい🥺",2026-06-04T10:44:04Z,87
@blinks_queendom,"Comeback so awesome, vocals slayed ,love you mamamoo",2026-06-04T09:01:21Z,60
@immax0099,"i need full album, plsss ",2026-06-09T02:56:10Z,13
@eoaiu1372,４人そろって歌ってくれてありがとうだし綺麗で曲も最高,2026-06-04T12:58:07Z,44
@kinglin_vv,눈물이 난다 ㅠㅠㅠㅠ 컴백해줘서 고마워 마마무 ㅠㅠㅠㅠ💚,2026-06-04T09:10:46Z,44
@edemzosimo25,"""After parting, we love even more"" 🥰🥰🥰",2026-06-04T12:05:42Z,101
@universthearpy_4U,"Finally got my girls together, it's so dreamy❤❤❤❤",2026-06-07T13:29:55Z,6
@초니-h5r,노래 너무 좋아용!!!!!!! 컴백 축하해용~~  마마무 영원하자 사랑행,2026-06-04T09:05:57Z,75
@Gobarber2,"마마무, 사랑해요!!! 💚🤍💚🤍 THANK YOU MAMAMOO, our 4 beautiful flowers🥰🌼🌸🌺🌹",2026-06-04T09:13:01Z,44
@foojingyi,MAMAMOO IS BACK FOR MOOMOOS 🥹💙❤🤍💛 Thank you for coming back as 4 my loves 💕,2026-06-04T09:01:58Z,29
@Elena_moomoo,"Todos extrañamos a mamamoo, feliz de tenerlas de vuelta",2026-06-09T03:51:20Z,5
@Sevastra88,No matter how much time passes they still have that undeniable magic. Love them!,2026-06-04T22:24:05Z,20
@tracynemchoihoi1086,"Omgggggeeeeee Vocals , visuals , everything are overflowing 😍😍😍 . Welcome back MMM 💐
"" After parting ,we love even more "" 🥺 This is why I admire MMM , debuted at the perfect age  , grew up together, has amazing solo's and came back even stronger! ✨",2026-06-04T09:05:55Z,91
@鄺鄺的紫色粉絲,世界無敵好聽的啦 聽到雞皮疙瘩淚流不止 信聽媽木 我愛你們 拿下一位啦！,2026-06-04T16:04:50Z,54
@Elena_moomoo,"Sera que llegamos a los 10M en la primera semana. La verdad para este comeback ha pasado tanto tiempo que simplemente estoy tan feliz de escucharlas y tenerlas de vuelta, pero seria bonito que reciban bastante apoyo, sobretodo una cancion que esta hecha pensada en sus fans, en la musica y el arte, en vez de lo comercial, apoyemos esta hermosa cancion 💚🤍",2026-06-09T05:54:42Z,6
@fan_kpop694,ONCE here for mamamoo,2026-06-05T11:15:01Z,25
@xionne5816,MAMAMOO COMEBACK FIGHTING!!!!,2026-06-04T09:00:49Z,138
@다영다영-i8c11,역시 믿듣맘무..❤❤❤,2026-06-04T13:45:25Z,17
@dani-s2s2-ela,mamamoo is like coming back home after a long day of work,2026-06-09T22:46:15Z,3
@해누-y7o,많이 보고싶었다❤,2026-06-04T09:21:27Z,15
@Yamamiao,I just realised after seeing the live that 2:46 is wheein and byul harmonising and my life has never been the same again,2026-06-05T10:32:59Z,88
@최상궁-b1c,돌아와줘서 고마워 💚 언제나 믿듣맘무 💚,2026-06-04T09:01:42Z,39
@magdalenagabrowska8169,"Sweet song, vocals like always top of the top....",2026-06-08T18:17:56Z,11
@night-fb2dz,"It’s my first Mamamoo group comeback, and the song everything I’ve dreamed of!
(Where’s my fellow post mic on fans at!)",2026-06-04T10:35:52Z,27
@minsu93,No words just happy tears 😭😭😭😭😭😭😭,2026-06-04T09:05:21Z,56
@vqocopv0619,놓지않을게 사랑해,2026-06-04T09:54:03Z,14
@itsgloria_music,The queens are back 👑,2026-06-08T16:14:05Z,5
@JoseAndresMartinez-f9p,this song is so genuine and so heartwarming. i have not heard a song with so much emotion in a very long time ❤️,2026-06-09T02:37:40Z,27
@김효은-e9m5l,진짜 사랑해 영원히 놓지않을게,2026-06-04T09:18:26Z,22
@어서와서아,드뎌 기다리던 마마무 컴백! 노래도 넘 좋당😮😮😮🎉🎉🎉,2026-06-04T09:00:59Z,54
@cloudyyy5508,I just love it when Byulie sings all through out the song. MMM 4-ever <3,2026-06-09T08:17:11Z,5
@kenkenpa72,"本当に待ち望んでました。
ありがとうございます、大好きです。

I love you all",2026-06-04T09:10:17Z,86
@user_uowynxzhsj,화음이 휘몰아치는 마마무만의 노래가... 진짜 듣고싶었어,2026-06-04T11:27:40Z,31
@julsss1993,Oh our 4 beautiful and talented flowes.,2026-06-04T12:35:30Z,35
@KillerTonTon,"Cried. Rewatched. Cried again. 
Mamamoo makes art!",2026-06-07T23:55:53Z,5
@tupacmallory,I can't believe mamamoo is finally back! we made it moomoos!,2026-06-04T09:02:16Z,27
@yadichong,"Watched KBS and It's Live... My god, I can't describe the joy I feel after listening to them & watch their individual growth converging as one",2026-06-05T12:05:06Z,43
@asdfgh23-tf6tj,"이게 마마무지🫶 노래 가사 다 너무 좋다😭 
진짜 오래 기다렸어어",2026-06-04T09:21:04Z,18
@swfs4q,Mamamoo ile büyüdüm onlar sayesinde artık üniversiteye gidiyorum.,2026-06-08T18:02:33Z,10
@tukine6537,"何回も聴きます😢💜
ママムー大好きです😭✨✨",2026-06-04T12:21:31Z,23
@moomoonlight251,무무들 WE'RE SO BACK !!!,2026-06-04T09:01:10Z,105
@CiCitizen,마마무 사랑해,2026-06-04T09:01:55Z,15
@lilikpop18,1.5M || 10M LET'S GO MOOMOOS.,2026-06-10T00:34:44Z,7
@집보내줘-372,무무들은 그냥 맘무 컴백한것만으로도 좋아... 평생 무무들이랑 같이 가자 맘무,2026-06-04T09:06:12Z,47
@MAUMAU2123,GREAT SONG AND AMAZING MV & VISUALS. CONGRATS FOR MORE ONE AMAZING COMEBACK AND ALBUM,2026-06-04T22:42:40Z,19
@user-xs3fr8wj4q,아 아녜진 너무 이뻐!!!!!!,2026-06-04T09:01:13Z,31
@idunno.1362,MASTERPIECE KEEP ON REPEAT😍🥰💚🔥,2026-06-09T02:27:00Z,8
